Year,Month,Day,Hour,Temperature,Humidity,PRECTOTCORR
2022,11,30,17,17.76,89.88,0.15
2022,11,30,18,17.57,90.75,0.14
2022,11,30,19,17.4,89.38,0.06
2022,11,30,20,17.18,89,0.05
2022,11,30,21,16.83,89.19,0.05
2022,11,30,22,16.32,89.44,0.06
2022,11,30,23,15.56,88.75,0.15
2022,12,1,0,14.53,87.88,0.27
2022,12,1,1,13.55,88.56,0.28
2022,12,1,2,12.73,89.31,0.23
2022,12,1,3,11.93,89.94,0.23
2022,12,1,4,11.33,89.44,0.29
2022,12,1,5,11.12,88.56,0.35
2022,12,1,6,11.01,88.19,0.36
2022,12,1,7,11.07,86.5,0.29
2022,12,1,8,11.36,83.19,0.2
2022,12,1,9,11.9,78.56,0.12
2022,12,1,10,12.53,74.19,0.08
2022,12,1,11,13.04,71.19,0.09
2022,12,1,12,13.32,70.38,0.1
2022,12,1,13,13.19,72.5,0.11
2022,12,1,14,12.94,75.75,0.13
2022,12,1,15,12.65,79.19,0.16
2022,12,1,16,12.3,83.31,0.17
2022,12,1,17,11.99,87.81,0.15
2022,12,1,18,11.93,89.81,0.16
2022,12,1,19,11.92,90.69,0.05
2022,12,1,20,11.81,91.62,0.03
2022,12,1,21,11.62,91.94,0.02
2022,12,1,22,11.27,91.31,0.01
2022,12,1,23,10.68,90.06,0
2022,12,2,0,10.09,90,0
2022,12,2,1,9.47,89.19,0.01
2022,12,2,2,8.85,88.19,0.01
2022,12,2,3,8.33,87.12,0.01
2022,12,2,4,8.13,86,0.01
2022,12,2,5,8.23,85.81,0
2022,12,2,6,8.26,86.06,0
2022,12,2,7,9.18,78.06,0
2022,12,2,8,10.65,68.62,0
2022,12,2,9,12.55,61.69,0
2022,12,2,10,14.2,58.5,0
2022,12,2,11,15.42,57.44,0
2022,12,2,12,16.44,56.81,0
2022,12,2,13,17.16,56.81,0.02
2022,12,2,14,17.51,57.31,0.04
2022,12,2,15,17.43,58.81,0.05
2022,12,2,16,16.65,66.94,0.02
2022,12,2,17,14.94,81.38,0
2022,12,2,18,14.12,85.06,0
2022,12,2,19,13.68,86.94,0
2022,12,2,20,13.32,88.44,0
2022,12,2,21,12.98,89.69,0
2022,12,2,22,12.73,90.69,0
2022,12,2,23,12.63,91.44,0
2022,12,3,0,12.49,91.5,0
2022,12,3,1,12.2,91.69,0
2022,12,3,2,11.82,92.12,0
2022,12,3,3,11.48,92.44,0
2022,12,3,4,11.21,92.88,0
2022,12,3,5,10.99,93.69,0
2022,12,3,6,10.88,93.94,0
2022,12,3,7,11.73,85.38,0
2022,12,3,8,13.3,74.81,0
2022,12,3,9,14.95,70,0
2022,12,3,10,16.45,67.81,0
2022,12,3,11,17.34,67.5,0
2022,12,3,12,17.84,68.06,0
2022,12,3,13,18.05,69.25,0
2022,12,3,14,18.02,71.19,0
2022,12,3,15,17.8,73.69,0
2022,12,3,16,17.23,79,0
2022,12,3,17,16.24,88.25,0
2022,12,3,18,15.82,90.81,0
2022,12,3,19,15.57,92.31,0
2022,12,3,20,15.29,93.5,0
2022,12,3,21,15.15,93.19,0
2022,12,3,22,15.35,91.12,0
2022,12,3,23,15.43,90.88,0
2022,12,4,0,15.12,93.5,0
2022,12,4,1,14.9,94.81,0
2022,12,4,2,14.75,94.94,0
2022,12,4,3,14.57,95.19,0.01
2022,12,4,4,14.43,95.31,0.01
2022,12,4,5,14.26,94.88,0.01
2022,12,4,6,13.99,93.69,0.01
2022,12,4,7,13.82,90.25,0.01
2022,12,4,8,13.94,85.75,0.01
2022,12,4,9,14.53,81.56,0.01
2022,12,4,10,15.22,78.5,0.01
2022,12,4,11,15.76,76.56,0
2022,12,4,12,16.05,76.06,0
2022,12,4,13,16.19,76.06,0
2022,12,4,14,16.17,76.81,0
2022,12,4,15,15.94,78.62,0.01
2022,12,4,16,15.5,83,0.01
2022,12,4,17,14.66,90.69,0
2022,12,4,18,14.31,91.75,0
2022,12,4,19,14.01,91.62,0.08
2022,12,4,20,13.67,91.44,0.05
2022,12,4,21,13.36,89.69,0.01
2022,12,4,22,12.9,89.25,0.01
2022,12,4,23,12.35,89.62,0.01
2022,12,5,0,11.93,89.75,0.02
2022,12,5,1,11.57,90.06,0.03
2022,12,5,2,11.29,89.94,0.04
2022,12,5,3,11,89.88,0.05
2022,12,5,4,10.75,89.75,0.03
2022,12,5,5,10.48,89.62,0.01
2022,12,5,6,10.3,88.81,0.01
2022,12,5,7,11.23,82.69,0
2022,12,5,8,12.42,75,0
2022,12,5,9,13.95,67.56,0
2022,12,5,10,15.64,62.56,0
2022,12,5,11,17.08,60.25,0
2022,12,5,12,18.33,59.12,0
2022,12,5,13,19.16,58.81,0
2022,12,5,14,19.51,59.44,0
2022,12,5,15,19.3,61.75,0
2022,12,5,16,18.28,71.44,0
2022,12,5,17,16.2,78.81,0
2022,12,5,18,15.71,76.38,0
2022,12,5,19,15.22,77.81,0
2022,12,5,20,14.43,81.19,0
2022,12,5,21,13.57,84.94,0
2022,12,5,22,12.63,88.94,0
2022,12,5,23,11.64,92.88,0
2022,12,6,0,10.9,93.75,0
2022,12,6,1,10.3,92.5,0.01
2022,12,6,2,9.68,92.5,0
2022,12,6,3,9.09,93.06,0
2022,12,6,4,8.69,93.19,0
2022,12,6,5,8.41,92.88,0
2022,12,6,6,8.33,92.12,0
2022,12,6,7,10.46,81.25,0
2022,12,6,8,12.31,69.44,0
2022,12,6,9,14.31,62.94,0
2022,12,6,10,16.08,59.94,0
2022,12,6,11,17.43,58.44,0
2022,12,6,12,18.5,57.25,0
2022,12,6,13,19.12,57.06,0
2022,12,6,14,19.32,57.62,0
2022,12,6,15,19.07,59.38,0
2022,12,6,16,18.15,67.88,0
2022,12,6,17,15.8,79.94,0
2022,12,6,18,14.71,82.44,0
2022,12,6,19,14,85.75,0
2022,12,6,20,13.47,87.88,0
2022,12,6,21,13.15,88.81,0
2022,12,6,22,12.91,89.31,0
2022,12,6,23,12.69,90.38,0
2022,12,7,0,12.37,92.75,0
2022,12,7,1,11.89,95.75,0
2022,12,7,2,11.35,98.25,0.01
2022,12,7,3,11.06,98.44,0.01
2022,12,7,4,10.79,97.88,0.02
2022,12,7,5,10.68,96.44,0.02
2022,12,7,6,10.59,95.56,0.01
2022,12,7,7,11.37,90.88,0.01
2022,12,7,8,13.09,82.25,0
2022,12,7,9,15.11,74.5,0
2022,12,7,10,16.69,70.38,0
2022,12,7,11,17.83,68.5,0
2022,12,7,12,18.63,67.62,0.01
2022,12,7,13,18.93,67.81,0.01
2022,12,7,14,18.83,69,0.01
2022,12,7,15,18.44,71.12,0.01
2022,12,7,16,17.73,77.38,0.01
2022,12,7,17,16.33,85.62,0
2022,12,7,18,15.6,85.81,0
2022,12,7,19,15.03,87.06,0
2022,12,7,20,14.55,88.62,0
2022,12,7,21,14.23,89.69,0
2022,12,7,22,13.97,90.5,0
2022,12,7,23,13.37,93.56,0
2022,12,8,0,12.82,96.38,0
2022,12,8,1,12.32,98.81,0
2022,12,8,2,12.02,99.81,0
2022,12,8,3,11.87,99.5,0
2022,12,8,4,11.79,98.94,0
2022,12,8,5,11.8,98.12,0
2022,12,8,6,11.87,97.19,0
2022,12,8,7,13.12,91.56,0
2022,12,8,8,15.12,84.5,0
2022,12,8,9,17.68,76.19,0
2022,12,8,10,19.4,72.19,0
2022,12,8,11,20.12,71.44,0
2022,12,8,12,20.4,71.56,0
2022,12,8,13,20.42,72.31,0
2022,12,8,14,20.2,73.62,0
2022,12,8,15,19.69,76.06,0
2022,12,8,16,18.78,83.06,0
2022,12,8,17,16.93,92.94,0
2022,12,8,18,16.15,94.06,0
2022,12,8,19,15.68,95,0
2022,12,8,20,15.15,96.56,0
2022,12,8,21,14.52,98.88,0
2022,12,8,22,13.94,100,0
2022,12,8,23,13.57,100,0
2022,12,9,0,13.23,100,0
2022,12,9,1,12.94,100,0
2022,12,9,2,12.73,100,0
2022,12,9,3,12.58,99.12,0
2022,12,9,4,12.46,98.12,0
2022,12,9,5,12.25,98.12,0
2022,12,9,6,12.14,97.88,0
2022,12,9,7,13.38,92.19,0
2022,12,9,8,15.48,82.75,0
2022,12,9,9,17.55,75.44,0
2022,12,9,10,19.01,72.06,0
2022,12,9,11,19.79,71.25,0
2022,12,9,12,20.2,71.12,0
2022,12,9,13,20.34,71.56,0
2022,12,9,14,20.26,72.5,0
2022,12,9,15,19.97,74.38,0
2022,12,9,16,19.17,80.94,0
2022,12,9,17,17.64,88.44,0
2022,12,9,18,16.9,89.25,0
2022,12,9,19,16.37,90.62,0
2022,12,9,20,15.82,93.06,0
2022,12,9,21,15.26,95.94,0.01
2022,12,9,22,14.89,97.44,0.01
2022,12,9,23,14.64,98.31,0.01
2022,12,10,0,14.46,98.75,0.01
2022,12,10,1,14.21,99.31,0.01
2022,12,10,2,14.03,99.38,0.01
2022,12,10,3,13.9,99.12,0.01
2022,12,10,4,13.71,99,0.01
2022,12,10,5,13.48,99.06,0
2022,12,10,6,13.32,98.69,0
2022,12,10,7,14.33,93.62,0
2022,12,10,8,15.76,86.12,0
2022,12,10,9,17.62,76.81,0
2022,12,10,10,19.17,71.06,0
2022,12,10,11,20.12,68.62,0
2022,12,10,12,20.69,67.56,0
2022,12,10,13,21,67.19,0
2022,12,10,14,21.01,67.69,0
2022,12,10,15,20.73,70,0
2022,12,10,16,19.72,78.94,0
2022,12,10,17,17.57,88.44,0
2022,12,10,18,16.73,89,0
2022,12,10,19,16.08,90.25,0.01
2022,12,10,20,15.44,91.75,0
2022,12,10,21,14.84,94.19,0
2022,12,10,22,14.32,96.06,0
2022,12,10,23,14.05,96.31,0.01
2022,12,11,0,13.8,95.94,0.01
2022,12,11,1,13.47,95.62,0
2022,12,11,2,13.05,95.56,0
2022,12,11,3,12.61,95.94,0
2022,12,11,4,12.15,96.94,0
2022,12,11,5,11.8,98.12,0
2022,12,11,6,11.61,98.5,0
2022,12,11,7,13.45,90.06,0
2022,12,11,8,15.54,78.94,0
2022,12,11,9,17.72,65.75,0
2022,12,11,10,19.15,58.44,0
2022,12,11,11,20,56.25,0
2022,12,11,12,20.56,55.94,0
2022,12,11,13,20.81,56.38,0
2022,12,11,14,20.6,57.81,0
2022,12,11,15,20.01,61.5,0
2022,12,11,16,18.8,72.44,0
2022,12,11,17,16.79,80.94,0
2022,12,11,18,16,79.56,0
2022,12,11,19,15.47,79.75,0
2022,12,11,20,14.99,80.56,0
2022,12,11,21,14.53,81.5,0
2022,12,11,22,14.08,82.75,0
2022,12,11,23,13.69,85.69,0
2022,12,12,0,13.28,89.19,0
2022,12,12,1,12.95,90.38,0
2022,12,12,2,12.55,90.06,0
2022,12,12,3,12.05,90.06,0
2022,12,12,4,11.62,90.12,0
2022,12,12,5,11.39,89.56,0
2022,12,12,6,11.3,87.75,0
2022,12,12,7,12.26,80.88,0
2022,12,12,8,13.7,72,0
2022,12,12,9,15.3,62.56,0
2022,12,12,10,16.85,55.81,0
2022,12,12,11,18.02,52.62,0
2022,12,12,12,18.95,51.38,0
2022,12,12,13,19.51,51.38,0
2022,12,12,14,19.63,52.44,0
2022,12,12,15,19.24,55.81,0
2022,12,12,16,17.87,70.62,0
2022,12,12,17,16.27,68.31,0
2022,12,12,18,16.12,63.75,0
2022,12,12,19,15.71,63.81,0
2022,12,12,20,15.11,65.12,0
2022,12,12,21,14.34,68,0
2022,12,12,22,13.35,72.38,0
2022,12,12,23,12.19,77.5,0
2022,12,13,0,11.34,80.5,0
2022,12,13,1,10.49,83.38,0
2022,12,13,2,9.67,86.06,0
2022,12,13,3,8.85,89.06,0
2022,12,13,4,8.25,90.12,0
2022,12,13,5,7.85,90,0
2022,12,13,6,7.58,89.75,0
2022,12,13,7,9.94,80.94,0
2022,12,13,8,12.31,64.12,0
2022,12,13,9,14.77,51.69,0
2022,12,13,10,16.75,46.69,0
2022,12,13,11,18.21,44.88,0
2022,12,13,12,19.23,44.19,0
2022,12,13,13,19.76,44.19,0
2022,12,13,14,19.84,45.25,0
2022,12,13,15,19.45,48.75,0
2022,12,13,16,18.07,62.88,0
2022,12,13,17,16.11,62.62,0
2022,12,13,18,15.51,61,0
2022,12,13,19,15.08,61.31,0
2022,12,13,20,14.6,62.38,0
2022,12,13,21,14.59,60.25,0
2022,12,13,22,13.9,62.56,0
2022,12,13,23,12.44,70.75,0
2022,12,14,0,10.79,81.5,0
2022,12,14,1,9.62,87.75,0
2022,12,14,2,8.82,90.19,0
2022,12,14,3,8.26,91.12,0
2022,12,14,4,7.98,90.25,0
2022,12,14,5,7.91,88.12,0
2022,12,14,6,7.94,86.81,0
2022,12,14,7,10.5,78.25,0
2022,12,14,8,13.01,61.56,0
2022,12,14,9,15.15,51.5,0
2022,12,14,10,16.85,45.31,0
2022,12,14,11,18.09,42.56,0
2022,12,14,12,18.99,41.88,0
2022,12,14,13,19.53,41.94,0
2022,12,14,14,19.61,43,0
2022,12,14,15,19.19,46.62,0
2022,12,14,16,17.87,61.12,0
2022,12,14,17,16.23,57.31,0
2022,12,14,18,15.98,53.56,0
2022,12,14,19,15.6,53.5,0
2022,12,14,20,15.2,53.5,0
2022,12,14,21,14.65,55.5,0
2022,12,14,22,13.69,59.19,0
2022,12,14,23,12.4,65.62,0
2022,12,15,0,10.93,74.38,0
2022,12,15,1,9.68,81.25,0
2022,12,15,2,8.64,86.44,0
2022,12,15,3,7.84,89.81,0
2022,12,15,4,7.3,91.88,0
2022,12,15,5,6.92,93.75,0
2022,12,15,6,6.76,94.5,0
2022,12,15,7,9.05,84.69,0
2022,12,15,8,11.48,72.56,0
2022,12,15,9,14.62,57.44,0
2022,12,15,10,17.49,46.25,0
2022,12,15,11,18.99,43.94,0
2022,12,15,12,19.79,44.19,0
2022,12,15,13,20.15,45.38,0
2022,12,15,14,20.17,47.31,0
2022,12,15,15,19.73,51.94,0
2022,12,15,16,18.19,68.06,0
2022,12,15,17,15.43,74.75,0
2022,12,15,18,14.37,76.56,0
2022,12,15,19,13.55,79.75,0
2022,12,15,20,12.86,82.5,0
2022,12,15,21,12.35,84.25,0
2022,12,15,22,12.03,84.5,0
2022,12,15,23,12.07,82.38,0
2022,12,16,0,12.32,79.38,0
2022,12,16,1,12.33,78.31,0
2022,12,16,2,11.61,81.81,0
2022,12,16,3,10.69,86.69,0
2022,12,16,4,10.01,90.44,0
2022,12,16,5,9.57,93.06,0
2022,12,16,6,9.3,94.81,0
2022,12,16,7,11.8,86.94,0
2022,12,16,8,14.23,77.25,0
2022,12,16,9,17.23,68.31,0
2022,12,16,10,19.55,61.56,0
2022,12,16,11,20.78,58.75,0
2022,12,16,12,21.58,56.81,0
2022,12,16,13,21.94,56,0
2022,12,16,14,21.96,56.5,0
2022,12,16,15,21.55,60.12,0
2022,12,16,16,20,75.44,0
2022,12,16,17,18.16,72,0
2022,12,16,18,17.53,72.19,0
2022,12,16,19,16.76,75.62,0
2022,12,16,20,15.84,80.31,0
2022,12,16,21,14.75,86.69,0
2022,12,16,22,13.97,90.44,0.01
2022,12,16,23,13.94,87.31,0.01
2022,12,17,0,13.54,83.25,0.01
2022,12,17,1,12.71,82.56,0.01
2022,12,17,2,11.93,82.12,0
2022,12,17,3,11.15,82.06,0
2022,12,17,4,10.78,80,0
2022,12,17,5,10.71,77.94,0.01
2022,12,17,6,10.75,76.62,0
2022,12,17,7,11.78,71,0
2022,12,17,8,13.29,63.75,0
2022,12,17,9,14.81,56.25,0
2022,12,17,10,16.09,50.88,0
2022,12,17,11,16.9,48.38,0
2022,12,17,12,17.4,47.25,0
2022,12,17,13,17.51,47.06,0
2022,12,17,14,17.33,47.75,0
2022,12,17,15,16.72,51.25,0
2022,12,17,16,15.15,61.5,0
2022,12,17,17,12.84,72.12,0
2022,12,17,18,12.01,73.56,0
2022,12,17,19,11.54,73.62,0
2022,12,17,20,11.12,73.75,0
2022,12,17,21,10.9,73.88,0
2022,12,17,22,10.54,74.62,0
2022,12,17,23,10.13,76.94,0
2022,12,18,0,9.67,79.69,0
2022,12,18,1,9.23,80.38,0
2022,12,18,2,8.77,79.44,0
2022,12,18,3,8.25,79.06,0
2022,12,18,4,7.83,79.94,0
2022,12,18,5,7.6,80.38,0
2022,12,18,6,7.37,79.75,0
2022,12,18,7,8.98,68.81,0
2022,12,18,8,10.71,51.94,0
2022,12,18,9,12.3,43.38,0
2022,12,18,10,13.58,39.81,0
2022,12,18,11,14.55,38.25,0
2022,12,18,12,15.27,37.81,0
2022,12,18,13,15.65,38,0
2022,12,18,14,15.67,38.75,0
2022,12,18,15,15.18,40.88,0
2022,12,18,16,13.8,56.88,0
2022,12,18,17,11.96,61.44,0
2022,12,18,18,12.02,53.62,0
2022,12,18,19,12.04,50.69,0
2022,12,18,20,11.79,49.81,0
2022,12,18,21,11.47,50.31,0
2022,12,18,22,10.63,53.94,0
2022,12,18,23,9.3,61.19,0
2022,12,19,0,7.85,70.81,0
2022,12,19,1,6.58,78.5,0
2022,12,19,2,5.62,83.44,0
2022,12,19,3,4.95,85.81,0
2022,12,19,4,4.51,86.94,0
2022,12,19,5,4.23,87.56,0
2022,12,19,6,4.12,87.88,0
2022,12,19,7,6.49,77.88,0
2022,12,19,8,9.14,63.88,0
2022,12,19,9,12.37,48.88,0
2022,12,19,10,15.01,39.81,0
2022,12,19,11,16.33,38.5,0
2022,12,19,12,17.15,38.19,0
2022,12,19,13,17.55,38.5,0
2022,12,19,14,17.48,39.62,0
2022,12,19,15,16.91,42.75,0
2022,12,19,16,15.68,54.94,0
2022,12,19,17,13.6,59,0
2022,12,19,18,12.91,57.94,0
2022,12,19,19,12.43,58.88,0
2022,12,19,20,11.8,61.62,0
2022,12,19,21,11.07,65.69,0
2022,12,19,22,10.41,69.56,0
2022,12,19,23,10.01,71.75,0
2022,12,20,0,9.88,71.75,0
2022,12,20,1,9.99,70.12,0
2022,12,20,2,10.19,69.44,0
2022,12,20,3,9.98,70.94,0
2022,12,20,4,9.42,74.25,0
2022,12,20,5,8.93,78,0
2022,12,20,6,8.67,80.56,0
2022,12,20,7,10.51,77.5,0
2022,12,20,8,12.75,66.38,0
2022,12,20,9,16.04,58.81,0
2022,12,20,10,18.26,54.56,0
2022,12,20,11,19.46,54.25,0
2022,12,20,12,20.27,54.75,0
2022,12,20,13,20.73,55.69,0
2022,12,20,14,20.83,57.44,0
2022,12,20,15,20.44,60.94,0
2022,12,20,16,19.24,72.88,0
2022,12,20,17,16.69,80.88,0
2022,12,20,18,15.75,82.81,0
2022,12,20,19,15.14,84.88,0
2022,12,20,20,14.76,85.5,0
2022,12,20,21,14.42,86.19,0
2022,12,20,22,13.83,88.44,0
2022,12,20,23,13.51,89.88,0
2022,12,21,0,13.54,86.75,0
2022,12,21,1,12.98,83.19,0
2022,12,21,2,12.12,82.5,0
2022,12,21,3,11.58,83.5,0
2022,12,21,4,11.44,83.81,0
2022,12,21,5,11.33,84.5,0
2022,12,21,6,11.15,85.75,0
2022,12,21,7,12.37,81.19,0
2022,12,21,8,14.19,69.12,0
2022,12,21,9,16.35,58.94,0
2022,12,21,10,17.97,53.25,0
2022,12,21,11,19.07,50.88,0
2022,12,21,12,19.91,49.75,0
2022,12,21,13,20.33,49.5,0
2022,12,21,14,20.44,50.19,0
2022,12,21,15,20.16,52.94,0
2022,12,21,16,19.03,64.62,0
2022,12,21,17,17.35,63.12,0
2022,12,21,18,16.69,62.62,0
2022,12,21,19,16.32,62.31,0
2022,12,21,20,15.97,62.19,0
2022,12,21,21,15.81,60.88,0
2022,12,21,22,15.57,60.5,0
2022,12,21,23,14.84,63.5,0
2022,12,22,0,14.09,67,0
2022,12,22,1,12.99,72.81,0
2022,12,22,2,11.86,80.31,0
2022,12,22,3,10.88,85.44,0
2022,12,22,4,10.12,88.94,0
2022,12,22,5,9.54,91.25,0
2022,12,22,6,9.2,93.31,0
2022,12,22,7,11.06,86.06,0
2022,12,22,8,13.01,77.81,0
2022,12,22,9,15.79,63.62,0
2022,12,22,10,18.41,49.81,0
2022,12,22,11,19.8,46.56,0
2022,12,22,12,20.62,46.06,0
2022,12,22,13,20.98,46.56,0
2022,12,22,14,20.94,48.25,0
2022,12,22,15,20.46,52.12,0
2022,12,22,16,19.05,67.62,0
2022,12,22,17,17.15,64.81,0
2022,12,22,18,16.4,65.75,0
2022,12,22,19,15.69,69.44,0
2022,12,22,20,14.96,74.31,0
2022,12,22,21,14.37,77.81,0
2022,12,22,22,13.76,80,0
2022,12,22,23,13.18,81.38,0
2022,12,23,0,12.92,80.5,0
2022,12,23,1,13,78.12,0
2022,12,23,2,13.12,75.5,0
2022,12,23,3,12.9,75.25,0
2022,12,23,4,12.83,74.31,0
2022,12,23,5,12.41,75.62,0
2022,12,23,6,11.55,79.81,0
2022,12,23,7,12.98,83.5,0
2022,12,23,8,15.17,71.25,0
2022,12,23,9,18.12,60.44,0
2022,12,23,10,20.64,52.62,0
2022,12,23,11,21.62,51,0
2022,12,23,12,22.12,50.5,0
2022,12,23,13,22.22,51.06,0
2022,12,23,14,21.98,52.94,0
2022,12,23,15,21.3,56.94,0
2022,12,23,16,19.4,73.44,0
2022,12,23,17,16.47,82.56,0
2022,12,23,18,15.4,83.88,0
2022,12,23,19,14.58,85.06,0
2022,12,23,20,13.69,87.25,0
2022,12,23,21,12.83,89.31,0
2022,12,23,22,12.37,89,0
2022,12,23,23,12.26,88.25,0
2022,12,24,0,12.44,86.12,0
2022,12,24,1,12.87,82.5,0
2022,12,24,2,12.9,81.88,0
2022,12,24,3,12.33,85.06,0
2022,12,24,4,11.65,90.38,0
2022,12,24,5,11.11,93.12,0
2022,12,24,6,10.98,93.31,0
2022,12,24,7,12.67,86.38,0
2022,12,24,8,14.51,76.94,0
2022,12,24,9,17.01,64.88,0
2022,12,24,10,19.28,53.81,0
2022,12,24,11,20.6,48.31,0
2022,12,24,12,21.29,46.31,0
2022,12,24,13,21.47,46.12,0
2022,12,24,14,21.32,47.31,0
2022,12,24,15,20.85,50.81,0
2022,12,24,16,19.52,64.06,0
2022,12,24,17,17.23,66.62,0
2022,12,24,18,15.75,70.62,0
2022,12,24,19,14.51,75.69,0
2022,12,24,20,13.57,78.69,0
2022,12,24,21,12.87,80.31,0
2022,12,24,22,12.37,80.81,0
2022,12,24,23,12.15,79.5,0
2022,12,25,0,12.3,76.81,0
2022,12,25,1,12.67,74.44,0
2022,12,25,2,13.02,72,0
2022,12,25,3,13.06,71.31,0
2022,12,25,4,12.63,73.56,0
2022,12,25,5,12.65,72.88,0
2022,12,25,6,12.35,73.81,0
2022,12,25,7,13.46,77,0
2022,12,25,8,15.35,70.94,0
2022,12,25,9,18.58,61.88,0
2022,12,25,10,20.31,58.44,0
2022,12,25,11,21.26,56.5,0
2022,12,25,12,21.85,54.94,0
2022,12,25,13,22.03,54.5,0
2022,12,25,14,21.83,55.62,0
2022,12,25,15,21.19,59.25,0
2022,12,25,16,19.45,74.19,0
2022,12,25,17,16.33,85.5,0
2022,12,25,18,15.42,87.44,0
2022,12,25,19,14.86,89.5,0
2022,12,25,20,14.25,91.81,0
2022,12,25,21,13.68,94.25,0
2022,12,25,22,13.33,96.5,0
2022,12,25,23,13.36,96.56,0
2022,12,26,0,13.49,95.88,0
2022,12,26,1,13.21,97.5,0
2022,12,26,2,12.89,99.06,0
2022,12,26,3,12.59,100,0
2022,12,26,4,12.19,100,0
2022,12,26,5,11.87,100,0
2022,12,26,6,11.34,100,0
2022,12,26,7,13.44,93.94,0
2022,12,26,8,15.93,85.44,0
2022,12,26,9,19.25,74.88,0
2022,12,26,10,20.9,69.88,0
2022,12,26,11,21.8,67.12,0
2022,12,26,12,22.17,65.94,0
2022,12,26,13,22.33,65.75,0
2022,12,26,14,21.97,67.81,0
2022,12,26,15,21.3,72.31,0
2022,12,26,16,20.08,83.38,0
2022,12,26,17,18.19,91.44,0
2022,12,26,18,17.5,93.38,0
2022,12,26,19,16.91,95.44,0
2022,12,26,20,16.3,98.31,0
2022,12,26,21,15.74,100,0
2022,12,26,22,15.4,100,0
2022,12,26,23,15.13,100,0
2022,12,27,0,14.86,100,0
2022,12,27,1,14.58,100,0
2022,12,27,2,14.36,100,0
2022,12,27,3,14.2,100,0
2022,12,27,4,14.06,100,0
2022,12,27,5,13.97,100,0
2022,12,27,6,14.06,100,0
2022,12,27,7,15.65,94,0
2022,12,27,8,17.45,88.56,0
2022,12,27,9,19.58,80.62,0
2022,12,27,10,20.89,75.5,0
2022,12,27,11,21.58,72.69,0
2022,12,27,12,22.03,71,0
2022,12,27,13,22.23,70.38,0
2022,12,27,14,22.06,71.06,0
2022,12,27,15,21.4,74.06,0
2022,12,27,16,20.14,81.31,0
2022,12,27,17,18.14,89.69,0
2022,12,27,18,17.2,91.69,0
2022,12,27,19,16.4,93.25,0.02
2022,12,27,20,15.73,94.44,0.02
2022,12,27,21,15.22,95.44,0.02
2022,12,27,22,14.75,96.69,0.02
2022,12,27,23,14.42,97.62,0.04
2022,12,28,0,14.3,97.62,0.06
2022,12,28,1,14.32,97.31,0.09
2022,12,28,2,14.23,97.31,0.12
2022,12,28,3,14.25,96.69,0.17
2022,12,28,4,14.15,96.25,0.31
2022,12,28,5,14.03,95.25,0.51
2022,12,28,6,13.73,94.12,0.63
2022,12,28,7,13.34,92.56,0.54
2022,12,28,8,12.58,89.12,0.34
2022,12,28,9,11.97,84.31,0.26
2022,12,28,10,11.89,80.62,0.44
2022,12,28,11,12.03,78.5,0.52
2022,12,28,12,12.08,77.81,0.33
2022,12,28,13,12.06,77.69,0.17
2022,12,28,14,12.01,77.69,0.08
2022,12,28,15,11.84,78.38,0.05
2022,12,28,16,11.49,82.06,0.03
2022,12,28,17,10.91,88.12,0.03
2022,12,28,18,10.65,89.62,0.03
2022,12,28,19,10.44,89.81,0.02
2022,12,28,20,10.23,89.38,0.02
2022,12,28,21,9.97,89.12,0.01
2022,12,28,22,9.65,89,0.01
2022,12,28,23,9.37,89,0.03
2022,12,29,0,9.19,88.31,0.11
2022,12,29,1,8.97,88.62,0.2
2022,12,29,2,8.65,89.62,0.18
2022,12,29,3,8.24,89.88,0.16
2022,12,29,4,7.97,90.31,0.1
2022,12,29,5,7.89,90.69,0.05
2022,12,29,6,7.87,90.75,0.02
2022,12,29,7,8.21,88.06,0.02
2022,12,29,8,8.93,82.69,0.01
2022,12,29,9,10.17,75.94,0.01
2022,12,29,10,11.96,69.12,0
2022,12,29,11,13.7,64.38,0
2022,12,29,12,14.94,62.19,0
2022,12,29,13,15.48,61.81,0
2022,12,29,14,15.7,62.38,0
2022,12,29,15,15.55,64.69,0
2022,12,29,16,14.69,75.25,0.01
2022,12,29,17,12.85,85.88,0.03
2022,12,29,18,12.21,86.69,0.03
2022,12,29,19,11.87,88.62,0.01
2022,12,29,20,11.54,90,0.01
2022,12,29,21,11.27,90.62,0.01
2022,12,29,22,10.98,90.44,0.01
2022,12,29,23,10.69,90.06,0.01
2022,12,30,0,10.3,89.75,0.02
2022,12,30,1,9.9,88.94,0.02
2022,12,30,2,9.51,88,0.03
2022,12,30,3,9.12,87.69,0.03
2022,12,30,4,8.85,88.12,0.03
2022,12,30,5,8.74,88.19,0.02
2022,12,30,6,8.68,87.88,0.01
2022,12,30,7,9.08,82.81,0.01
2022,12,30,8,9.72,75.31,0.01
2022,12,30,9,10.69,70,0.01
2022,12,30,10,11.69,66.31,0
2022,12,30,11,12.62,64.19,0
2022,12,30,12,13.43,62.94,0
2022,12,30,13,14.01,62.56,0
2022,12,30,14,14.27,62.94,0
2022,12,30,15,14.19,64.56,0
2022,12,30,16,13.58,72.06,0
2022,12,30,17,12.19,85.19,0
2022,12,30,18,11.57,86.44,0
2022,12,30,19,11.12,87.31,0.01
2022,12,30,20,10.78,88.31,0.01
2022,12,30,21,10.52,89.69,0.01
2022,12,30,22,10.36,90.94,0.01
